user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,sleep_quantile,day_of_week,below_avg_sleep,workout_intensity
943,2025-07-12,12764,1875.89,3.67,419,9.7,164,Gym Workout,Fog,Gym,Neutral,3,Saturday,0,High
300,2025-08-06,25160,2035.21,9.78,605,11.3,115,Walking,Clear,Home,Neutral,3,Wednesday,0,Low
877,2025-04-08,2530,1509.06,15.6,523,10.6,138,Gym Workout,Clear,Park,Stressed,3,Tuesday,0,High
281,2024-04-08,10554,3577.78,7.63,1324,11.2,65,Yoga,Rain,Park,Tired,3,Monday,0,Low
138,2025-08-29,11728,3756.55,0.34,1085,10.6,83,Running,Snow,Home,Happy,3,Friday,0,High
852,2024-03-19,15542,3042.19,7.94,185,11.3,66,Running,Snow,Home,Neutral,3,Tuesday,0,High
129,2025-08-25,11508,3349.45,7.31,1242,9.7,116,Yoga,Clear,Park,Happy,3,Monday,0,Low
113,2024-01-11,4623,3419.14,8.73,225,10.9,160,Swimming,Fog,Park,Tired,3,Thursday,0,Medium
951,2025-04-21,15096,2606.32,2.97,498,10.3,93,Gym Workout,Rain,Other,Neutral,3,Monday,0,High
215,2023-03-05,2594,2000.45,3.57,698,9.9,132,Yoga,Clear,Other,Neutral,3,Sunday,0,Low
61,2025-07-06,14162,3205.51,17.08,26,11.3,63,Running,Clear,Office,Stressed,3,Sunday,0,High
466,2023-11-03,16407,3160.14,7.91,1165,10.3,125,Gym Workout,Rain,Other,Tired,3,Friday,0,High
419,2023-10-02,9074,3032.55,0.3,1392,11.1,122,Swimming,Snow,Office,Neutral,3,Monday,0,Medium
997,2025-02-21,3500,2119.25,15.61,1041,11.2,169,Gym Workout,Clear,Other,Tired,3,Friday,0,High
975,2024-03-16,21422,3542.85,11.66,114,10.0,162,Walking,Fog,Home,Neutral,3,Saturday,0,Low
854,2024-06-02,18272,3692.92,13.87,29,9.2,129,Gym Workout,Fog,Park,Tired,3,Sunday,0,High
882,2023-07-13,2037,1821.23,6.77,1318,11.4,129,Running,Rain,Other,Tired,3,Thursday,0,High
261,2024-06-08,14121,3686.15,2.78,385,9.8,154,,Snow,Gym,Happy,3,Saturday,0,
659,2024-01-16,16884,2111.14,12.91,1167,11.9,105,Walking,Rain,Home,Happy,3,Tuesday,0,Low
700,2025-02-02,28528,3725.47,13.35,1392,10.6,176,Gym Workout,Snow,Other,Stressed,3,Sunday,0,High
965,2023-08-16,3200,1679.24,1.78,338,11.6,61,Walking,Fog,Home,Happy,3,Wednesday,0,Low
132,2023-08-05,7595,2918.71,11.96,1006,12.0,60,Cycling,Rain,Office,Stressed,3,Saturday,0,Medium
820,2023-07-11,22112,2821.41,9.38,1049,10.2,167,Walking,Snow,Gym,Tired,3,Tuesday,0,Low
298,2025-07-16,2411,1965.25,10.37,339,10.4,110,Cycling,Rain,Home,Happy,3,Wednesday,0,Medium
728,2025-08-02,18991,2120.3,0.65,415,11.0,114,Running,Snow,Gym,Neutral,3,Saturday,0,High
872,2025-06-07,882,3033.17,1.18,1236,9.4,167,Cycling,Fog,Office,Tired,3,Saturday,0,Medium
128,2024-12-25,10274,3680.7,4.15,1128,10.8,117,Cycling,Clear,Gym,Neutral,3,Wednesday,0,Medium
332,2024-10-29,7785,3741.09,15.66,80,11.9,87,Cycling,Rain,Office,Neutral,3,Tuesday,0,Medium
160,2025-08-30,7956,2739.46,13.18,803,11.9,112,Gym Workout,Snow,Park,Tired,3,Saturday,0,High
376,2025-07-26,24714,3028.77,9.39,573,9.7,179,,Rain,Gym,Tired,3,Saturday,0,
520,2023-10-26,17239,1529.13,4.03,419,11.1,126,Walking,Clear,Other,Happy,3,Thursday,0,Low
462,2025-08-12,22547,2382.67,13.92,915,9.1,177,Swimming,Fog,Office,Tired,3,Tuesday,0,Medium
55,2025-05-06,20351,1725.76,16.03,1188,11.4,91,Cycling,Fog,Park,Stressed,3,Tuesday,0,Medium
881,2023-08-21,25598,3020.09,5.33,361,11.9,125,Running,Clear,Other,Neutral,3,Monday,0,High
221,2023-06-20,18498,3469.79,5.56,1392,11.3,141,Swimming,Rain,Home,Happy,3,Tuesday,0,Medium
636,2023-05-25,16307,1620.4,13.08,979,10.7,79,Yoga,Rain,Home,Tired,3,Thursday,0,Low
766,2023-02-18,28400,3276.67,6.14,550,10.9,177,,Rain,Other,Stressed,3,Saturday,0,
812,2023-03-25,3728,3200.43,15.03,1143,11.6,129,Cycling,Clear,Home,Tired,3,Saturday,0,Medium
989,2024-06-24,3762,3079.73,15.29,94,11.2,154,Yoga,Fog,Office,Happy,3,Monday,0,Low
862,2024-03-21,25488,2269.45,19.04,1,9.4,120,Yoga,Fog,Home,Stressed,3,Thursday,0,Low
506,2025-04-16,1386,3857.25,10.61,1048,10.6,169,Running,Rain,Office,Stressed,3,Wednesday,0,High
714,2023-12-17,11984,2481.03,0.66,733,10.4,124,Swimming,Snow,Home,Tired,3,Sunday,0,Medium
25,2024-09-24,9047,2567.46,10.88,172,11.9,67,Gym Workout,Fog,Office,Stressed,3,Tuesday,0,High
702,2023-09-12,16687,3112.14,17.11,1398,11.0,122,Running,Fog,Home,Happy,3,Tuesday,0,High
144,2024-11-08,15990,2114.27,7.85,1259,10.0,172,Running,Fog,Home,Neutral,3,Friday,0,High
586,2023-07-12,8767,3153.85,7.81,758,10.3,138,Swimming,Clear,Office,Stressed,3,Wednesday,0,Medium
612,2024-01-11,17299,1881.18,10.38,693,9.1,103,Cycling,Fog,Park,Neutral,3,Thursday,0,Medium
287,2023-08-03,16210,2700.42,5.85,809,11.7,113,Swimming,Rain,Home,Happy,3,Thursday,0,Medium
998,2024-02-12,7203,2986.28,18.47,811,9.9,122,Running,Fog,Park,Tired,3,Monday,0,High
647,2023-07-25,7853,1772.86,5.49,101,10.3,120,Swimming,Clear,Gym,Stressed,3,Tuesday,0,Medium
327,2023-09-05,8813,2528.12,2.3,532,11.4,140,Running,Fog,Home,Happy,3,Tuesday,0,High
642,2023-01-02,3957,3437.86,10.38,745,10.9,124,Walking,Rain,Office,Tired,3,Monday,0,Low
793,2024-11-09,25035,1938.04,18.52,879,9.1,63,Cycling,Fog,Gym,Neutral,3,Saturday,0,Medium
82,2025-01-17,21004,3788.39,16.84,608,9.2,109,Walking,Clear,Home,Neutral,3,Friday,0,Low
423,2024-12-02,11435,3567.65,1.77,77,11.7,178,Walking,Fog,Office,Happy,3,Monday,0,Low
159,2025-09-16,7109,2960.08,6.08,54,11.9,78,Cycling,Snow,Office,Happy,3,Tuesday,0,Medium
126,2023-03-30,27549,3579.46,18.28,6,12.0,139,Walking,Rain,Gym,Neutral,3,Thursday,0,Low
514,2024-12-21,26629,3142.52,8.54,597,11.2,143,Swimming,Rain,Home,Stressed,3,Saturday,0,Medium
810,2023-11-14,15840,2659.75,13.73,681,11.1,84,Cycling,Fog,Park,Stressed,3,Tuesday,0,Medium
599,2024-09-13,17388,3103.22,17.97,1128,11.8,162,Swimming,Fog,Home,Stressed,3,Friday,0,Medium
417,2025-08-07,22887,2912.55,11.06,506,9.5,152,Walking,Rain,Home,Neutral,3,Thursday,0,Low
708,2023-06-29,8769,2481.76,6.53,672,11.6,128,,Snow,Park,Tired,3,Thursday,0,
419,2023-03-26,17947,1592.22,18.8,33,10.6,73,Walking,Snow,Gym,Stressed,3,Sunday,0,Low
681,2025-06-14,24276,1850.79,17.36,130,10.8,159,Cycling,Rain,Park,Neutral,3,Saturday,0,Medium
831,2024-10-13,20274,2176.15,5.25,1088,9.7,128,,Snow,Office,Tired,3,Sunday,0,
18,2024-12-21,3568,3803.22,4.74,1027,11.3,171,Cycling,Fog,Park,Tired,3,Saturday,0,Medium
243,2023-06-06,1123,1579.99,10.76,936,10.0,103,Cycling,Clear,Other,Tired,3,Tuesday,0,Medium
836,2023-04-03,21206,2422.23,3.66,917,10.1,125,Yoga,Clear,Other,Happy,3,Monday,0,Low
439,2024-12-15,9447,1794.74,3.87,1191,11.8,68,,Clear,Office,Stressed,3,Sunday,0,
199,2023-01-05,22365,2288.34,12.76,626,10.2,159,,Snow,Office,Tired,3,Thursday,0,
543,2024-03-01,17598,3228.07,5.14,263,9.7,158,Cycling,Snow,Home,Tired,3,Friday,0,Medium
747,2025-05-09,13526,2439.75,13.65,1401,11.6,174,Yoga,Fog,Park,Happy,3,Friday,0,Low
481,2024-07-07,13125,3947.48,7.16,213,10.5,101,Walking,Snow,Home,Tired,3,Sunday,0,Low
188,2023-10-15,19816,2051.25,1.46,197,10.1,157,Yoga,Snow,Home,Stressed,3,Sunday,0,Low
604,2025-06-18,15148,2525.58,4.5,120,9.8,113,Yoga,Rain,Other,Neutral,3,Wednesday,0,Low
209,2025-08-10,14570,2973.77,10.66,6,11.1,114,Running,Rain,Office,Happy,3,Sunday,0,High
658,2024-02-20,27572,3109.12,2.8,900,10.3,123,Running,Snow,Home,Stressed,3,Tuesday,0,High
392,2025-07-17,21244,1790.45,1.98,957,9.1,127,Gym Workout,Fog,Office,Happy,3,Thursday,0,High
654,2024-10-01,5041,1732.08,13.44,1046,11.8,81,Gym Workout,Clear,Home,Neutral,3,Tuesday,0,High
646,2023-09-09,20316,3729.85,5.77,672,11.0,133,,Fog,Office,Happy,3,Saturday,0,
76,2023-01-14,27506,2793.19,4.42,197,11.4,115,Swimming,Clear,Gym,Neutral,3,Saturday,0,Medium
510,2023-07-10,22362,3647.46,5.72,1227,11.9,140,Yoga,Fog,Home,Tired,3,Monday,0,Low
505,2025-03-16,15869,3114.49,16.18,1031,10.9,178,Yoga,Rain,Gym,Neutral,3,Sunday,0,Low
840,2025-02-06,28121,1853.01,19.32,632,11.9,99,Cycling,Clear,Office,Happy,3,Thursday,0,Medium
503,2025-07-02,20978,3074.65,11.79,907,9.8,167,Yoga,Fog,Gym,Stressed,3,Wednesday,0,Low
708,2025-03-29,21756,3993.18,12.0,1076,10.6,131,Walking,Fog,Home,Stressed,3,Saturday,0,Low
625,2025-03-10,14207,2321.18,13.23,15,10.3,134,,Snow,Gym,Tired,3,Monday,0,
998,2024-11-11,10972,1629.54,1.42,939,10.6,84,Yoga,Fog,Other,Tired,3,Monday,0,Low
317,2024-02-14,29499,1517.44,6.11,996,9.9,169,Running,Rain,Home,Stressed,3,Wednesday,0,High
837,2024-05-04,4257,2024.43,3.73,975,11.2,62,,Snow,Other,Happy,3,Saturday,0,
953,2025-04-07,17863,2511.07,14.08,636,10.2,141,Walking,Fog,Home,Tired,3,Monday,0,Low
729,2024-11-05,7866,3548.6,8.83,18,10.3,179,Gym Workout,Snow,Park,Stressed,3,Tuesday,0,High
422,2025-04-19,26976,1726.85,9.84,931,9.5,144,Swimming,Snow,Gym,Tired,3,Saturday,0,Medium
894,2024-01-12,10690,3782.26,5.5,493,10.3,94,Cycling,Fog,Gym,Happy,3,Friday,0,Medium
927,2024-12-01,29094,2883.9,8.77,740,11.2,164,Running,Snow,Gym,Neutral,3,Sunday,0,High
44,2023-09-25,11760,3681.67,7.34,603,10.0,63,Gym Workout,Fog,Gym,Happy,3,Monday,0,High
906,2024-10-04,7961,2472.79,13.35,828,9.6,66,Yoga,Rain,Home,Tired,3,Friday,0,Low
757,2025-09-23,23435,1504.87,18.71,309,9.7,160,Walking,Rain,Home,Happy,3,Tuesday,0,Low
141,2024-06-03,1142,3329.71,9.73,236,9.2,98,Walking,Fog,Park,Tired,3,Monday,0,Low
788,2025-04-01,17437,2349.89,3.2,1343,10.0,85,Cycling,Snow,Other,Happy,3,Tuesday,0,Medium
13,2025-08-07,7347,3486.87,7.3,415,11.8,151,Swimming,Rain,Other,Tired,3,Thursday,0,Medium
337,2024-12-26,8909,3351.33,5.85,1113,10.7,107,Yoga,Rain,Park,Tired,3,Thursday,0,Low
923,2025-01-06,8925,2723.24,11.48,630,10.2,125,,Rain,Other,Neutral,3,Monday,0,
853,2025-05-05,26209,2030.92,1.09,1226,11.8,126,Cycling,Snow,Other,Stressed,3,Monday,0,Medium
510,2023-04-28,26188,1769.34,4.91,1424,11.6,76,Running,Snow,Office,Tired,3,Friday,0,High
232,2023-11-24,7739,1767.66,7.16,502,11.9,121,Yoga,Rain,Home,Stressed,3,Friday,0,Low
686,2025-03-16,24664,2942.53,15.14,961,10.9,158,Swimming,Clear,Office,Stressed,3,Sunday,0,Medium
847,2025-07-29,7531,3394.4,0.91,448,9.2,82,,Snow,Other,Neutral,3,Tuesday,0,
159,2024-10-09,21759,3550.73,6.82,303,10.2,63,Cycling,Clear,Park,Happy,3,Wednesday,0,Medium
760,2023-01-27,25533,2128.94,16.87,286,11.8,144,Walking,Clear,Other,Tired,3,Friday,0,Low
540,2023-03-23,10042,3542.77,5.34,579,11.5,71,Cycling,Rain,Other,Neutral,3,Thursday,0,Medium
440,2023-07-08,22680,2224.27,3.86,1438,10.5,130,Cycling,Rain,Other,Happy,3,Saturday,0,Medium
176,2024-04-30,7858,2000.69,6.24,809,11.8,80,Swimming,Snow,Park,Stressed,3,Tuesday,0,Medium
441,2024-10-01,24792,3482.54,12.5,25,10.3,64,Swimming,Snow,Park,Tired,3,Tuesday,0,Medium
630,2025-07-03,16842,3384.65,9.74,396,9.4,162,Gym Workout,Rain,Park,Tired,3,Thursday,0,High
742,2023-07-05,8300,2543.31,12.94,1132,11.7,154,Cycling,Clear,Gym,Stressed,3,Wednesday,0,Medium
167,2025-05-21,16044,2661.12,10.69,1168,10.9,72,Cycling,Snow,Home,Tired,3,Wednesday,0,Medium
218,2024-04-27,7244,3732.68,2.4,165,9.5,122,Swimming,Fog,Office,Tired,3,Saturday,0,Medium
27,2023-10-29,4130,3031.22,9.11,904,11.8,62,Yoga,Rain,Other,Happy,3,Sunday,0,Low
385,2023-04-10,20354,2552.83,8.14,1,10.0,67,Swimming,Rain,Home,Neutral,3,Monday,0,Medium
496,2025-05-31,23904,1954.08,10.33,722,11.6,156,Swimming,Clear,Other,Neutral,3,Saturday,0,Medium
256,2023-03-31,27261,2909.88,13.44,1258,10.2,121,Walking,Snow,Gym,Tired,3,Friday,0,Low
729,2024-11-01,2192,3964.51,1.23,1041,9.6,73,Gym Workout,Fog,Home,Tired,3,Friday,0,High
671,2024-07-22,3756,2654.76,0.17,1237,10.0,143,Running,Snow,Park,Stressed,3,Monday,0,High
911,2024-07-21,24970,2352.12,5.48,856,9.2,122,Yoga,Rain,Gym,Stressed,3,Sunday,0,Low
599,2024-07-08,21067,3643.37,15.05,1282,11.2,127,Running,Snow,Other,Neutral,3,Monday,0,High
83,2025-08-15,11238,2784.85,2.92,392,9.4,96,Yoga,Fog,Gym,Neutral,3,Friday,0,Low
868,2023-01-26,5633,1630.37,10.16,1001,10.4,134,Walking,Snow,Park,Neutral,3,Thursday,0,Low
778,2023-03-12,16714,3076.51,9.23,1285,9.7,154,,Clear,Gym,Neutral,3,Sunday,0,
922,2024-11-27,24116,3847.73,18.57,589,10.9,71,Walking,Clear,Park,Happy,3,Wednesday,0,Low
918,2025-08-19,15131,3202.66,10.96,650,10.7,82,Gym Workout,Clear,Office,Stressed,3,Tuesday,0,High
604,2024-08-21,12494,3899.6,16.8,896,11.2,152,Swimming,Fog,Other,Stressed,3,Wednesday,0,Medium
977,2025-02-14,5447,3284.09,10.78,51,10.3,154,Walking,Rain,Home,Happy,3,Friday,0,Low
736,2024-06-16,15504,1716.01,2.02,123,10.9,89,Running,Rain,Other,Happy,3,Sunday,0,High
962,2023-09-04,18139,1755.39,17.52,444,9.3,100,Yoga,Clear,Park,Tired,3,Monday,0,Low
294,2023-07-08,23817,2020.9,0.65,908,9.3,174,Yoga,Snow,Home,Neutral,3,Saturday,0,Low
748,2024-06-10,770,2096.01,10.69,630,11.6,95,Running,Snow,Other,Neutral,3,Monday,0,High
826,2024-12-23,26983,3446.39,4.48,1153,10.6,77,Yoga,Fog,Other,Neutral,3,Monday,0,Low
128,2024-03-22,151,3491.2,4.67,378,9.9,130,Swimming,Rain,Other,Happy,3,Friday,0,Medium
146,2023-09-16,24313,2225.92,0.88,1354,10.9,107,Walking,Fog,Gym,Neutral,3,Saturday,0,Low
61,2023-11-13,8470,3817.9,14.9,661,11.0,152,Yoga,Fog,Other,Neutral,3,Monday,0,Low
845,2025-07-23,25406,3822.89,3.52,867,11.3,168,Running,Rain,Home,Tired,3,Wednesday,0,High
725,2023-08-25,20511,3823.63,12.54,315,11.5,151,Yoga,Fog,Other,Stressed,3,Friday,0,Low
505,2025-05-17,22088,2762.21,18.39,650,9.4,146,,Snow,Home,Neutral,3,Saturday,0,
797,2024-02-23,921,3938.51,15.23,889,9.9,172,Swimming,Clear,Gym,Stressed,3,Friday,0,Medium
364,2023-09-07,6323,3581.5,8.77,291,11.3,119,Yoga,Rain,Other,Neutral,3,Thursday,0,Low
479,2024-06-12,13083,2439.19,3.91,558,9.6,165,Gym Workout,Rain,Home,Happy,3,Wednesday,0,High
959,2023-03-12,963,2278.61,17.45,698,9.1,178,Cycling,Clear,Gym,Happy,3,Sunday,0,Medium
871,2023-12-07,28049,2956.51,16.38,601,9.4,112,,Fog,Park,Neutral,3,Thursday,0,
115,2024-09-22,22993,2761.43,5.32,308,10.8,143,Swimming,Fog,Park,Happy,3,Sunday,0,Medium
496,2024-02-05,15756,3731.7,1.74,293,11.6,97,Running,Clear,Home,Stressed,3,Monday,0,High
953,2025-02-19,27799,3262.61,18.83,34,10.8,125,Cycling,Clear,Park,Happy,3,Wednesday,0,Medium
475,2023-10-15,11423,3508.65,19.29,556,9.2,151,Walking,Fog,Home,Happy,3,Sunday,0,Low
838,2025-07-23,25929,2369.81,0.82,342,10.5,97,Walking,Rain,Home,Happy,3,Wednesday,0,Low
491,2024-04-15,4194,3922.74,5.37,1141,11.0,119,Cycling,Clear,Gym,Happy,3,Monday,0,Medium
108,2023-10-04,23652,2311.49,1.36,693,10.1,123,Cycling,Fog,Gym,Stressed,3,Wednesday,0,Medium
740,2024-06-20,19598,3542.25,17.71,908,10.2,80,Gym Workout,Fog,Office,Neutral,3,Thursday,0,High
958,2025-07-08,18218,2552.49,20.0,1270,11.5,172,Swimming,Rain,Home,Neutral,3,Tuesday,0,Medium
761,2023-04-15,20913,1886.06,12.02,333,12.0,119,Gym Workout,Rain,Gym,Tired,3,Saturday,0,High
352,2025-07-08,15952,2690.28,17.68,1221,11.1,158,,Rain,Gym,Neutral,3,Tuesday,0,
600,2025-05-10,16101,2106.26,7.42,94,10.5,88,Walking,Rain,Office,Tired,3,Saturday,0,Low
141,2023-01-19,24035,3673.56,17.14,70,11.3,175,Running,Clear,Other,Stressed,3,Thursday,0,High
66,2025-05-29,12044,2615.03,18.74,887,9.6,94,,Rain,Gym,Happy,3,Thursday,0,
987,2024-01-08,21791,3032.57,0.82,1289,10.3,152,Running,Fog,Office,Tired,3,Monday,0,High
369,2025-08-18,27617,2737.39,15.27,748,9.8,81,Swimming,Clear,Gym,Stressed,3,Monday,0,Medium
683,2024-06-09,23358,2438.74,10.16,1230,11.4,60,Swimming,Fog,Home,Neutral,3,Sunday,0,Medium
316,2025-06-10,10227,1908.48,9.05,305,11.5,81,Running,Snow,Other,Tired,3,Tuesday,0,High
679,2024-09-03,5265,2021.04,0.15,796,11.7,134,Running,Clear,Park,Tired,3,Tuesday,0,High
645,2023-11-21,2453,1624.06,4.47,485,10.0,70,Swimming,Rain,Office,Neutral,3,Tuesday,0,Medium
3,2024-04-09,11234,1960.23,1.11,1301,11.9,169,Cycling,Fog,Home,Stressed,3,Tuesday,0,Medium
640,2025-06-02,15198,3067.45,17.41,187,9.3,144,Running,Clear,Gym,Happy,3,Monday,0,High
741,2023-02-09,14175,3617.9,2.71,551,10.3,147,Running,Fog,Office,Tired,3,Thursday,0,High
301,2023-02-03,3043,3492.86,4.9,1223,11.7,81,Yoga,Rain,Office,Happy,3,Friday,0,Low
293,2025-08-08,5784,2920.15,17.74,604,10.8,98,Gym Workout,Rain,Other,Tired,3,Friday,0,High
609,2025-02-24,13905,2776.08,18.17,407,10.4,71,Swimming,Fog,Other,Stressed,3,Monday,0,Medium
232,2024-05-14,28679,1768.71,5.95,491,9.9,108,Gym Workout,Clear,Home,Neutral,3,Tuesday,0,High
297,2024-05-03,22824,3984.13,8.47,1186,11.5,83,Yoga,Rain,Park,Tired,3,Friday,0,Low
846,2023-02-02,12163,3523.29,4.31,945,11.5,163,Walking,Rain,Gym,Happy,3,Thursday,0,Low
470,2024-07-16,22728,1654.86,3.1,580,9.8,132,Walking,Clear,Other,Neutral,3,Tuesday,0,Low
575,2023-05-03,3862,1780.74,8.11,110,12.0,68,Cycling,Clear,Office,Happy,3,Wednesday,0,Medium
388,2024-11-01,19325,3291.77,7.54,615,11.1,148,Yoga,Snow,Gym,Neutral,3,Friday,0,Low
514,2024-07-08,20217,2570.63,11.35,1302,10.4,87,Cycling,Rain,Other,Neutral,3,Monday,0,Medium
358,2024-03-22,28326,3001.53,19.07,122,11.7,103,Cycling,Snow,Park,Stressed,3,Friday,0,Medium
752,2023-04-29,19025,2173.1,2.46,533,9.1,83,Cycling,Fog,Home,Stressed,3,Saturday,0,Medium
224,2024-11-07,8323,2897.57,13.05,860,9.9,144,Walking,Snow,Other,Stressed,3,Thursday,0,Low
168,2023-10-23,14531,1883.31,18.47,707,10.0,96,Running,Snow,Office,Neutral,3,Monday,0,High
174,2023-05-23,17126,3619.43,15.0,1132,10.8,146,Swimming,Rain,Other,Happy,3,Tuesday,0,Medium
215,2025-02-11,28774,2463.42,14.75,1110,9.6,167,,Fog,Home,Tired,3,Tuesday,0,
798,2025-06-10,618,2322.42,4.62,480,10.0,148,,Rain,Other,Stressed,3,Tuesday,0,
655,2025-08-26,10454,2650.65,18.95,970,10.0,101,Running,Snow,Home,Neutral,3,Tuesday,0,High
693,2024-11-30,22806,2849.26,9.57,609,9.4,172,Running,Clear,Other,Tired,3,Saturday,0,High
217,2024-08-09,21798,3365.34,6.51,1006,10.9,172,Gym Workout,Rain,Home,Tired,3,Friday,0,High
153,2024-05-17,15282,2130.54,2.16,268,10.6,79,Cycling,Fog,Office,Happy,3,Friday,0,Medium
106,2023-03-09,5655,2177.72,7.94,1189,11.4,162,Swimming,Snow,Home,Happy,3,Thursday,0,Medium
836,2025-02-02,7186,1524.44,19.82,798,11.0,142,Swimming,Fog,Home,Stressed,3,Sunday,0,Medium
324,2023-05-18,19641,2258.02,15.32,707,11.9,147,Cycling,Fog,Park,Tired,3,Thursday,0,Medium
723,2024-08-19,16208,3303.99,16.29,470,9.1,166,Yoga,Rain,Gym,Happy,3,Monday,0,Low
144,2023-03-05,14367,2381.3,0.37,45,10.9,169,Running,Clear,Office,Neutral,3,Sunday,0,High
722,2024-05-11,6009,3159.49,19.13,471,12.0,138,Yoga,Snow,Gym,Happy,3,Saturday,0,Low
680,2024-08-10,14385,3714.86,1.34,553,10.8,108,Running,Rain,Gym,Neutral,3,Saturday,0,High
934,2023-11-26,29244,2235.1,14.86,1251,10.3,157,Gym Workout,Clear,Home,Neutral,3,Sunday,0,High
138,2023-05-06,11815,3677.55,6.83,1102,10.3,61,Running,Fog,Home,Happy,3,Saturday,0,High
268,2025-02-17,24155,1695.54,13.86,1343,10.7,123,Walking,Snow,Gym,Happy,3,Monday,0,Low
747,2024-02-06,25110,3830.39,19.04,630,9.1,170,Gym Workout,Clear,Gym,Happy,3,Tuesday,0,High
240,2024-03-30,1443,2012.45,5.49,73,10.9,131,,Rain,Gym,Happy,3,Saturday,0,
818,2023-01-17,9364,3900.64,8.75,328,11.4,73,Swimming,Snow,Office,Happy,3,Tuesday,0,Medium
849,2023-02-11,10840,2569.62,8.17,596,9.9,140,Yoga,Snow,Park,Neutral,3,Saturday,0,Low
241,2024-10-16,7754,2318.12,13.41,1439,11.4,130,Running,Snow,Park,Tired,3,Wednesday,0,High
162,2023-10-22,10085,3045.53,9.58,828,11.1,116,Yoga,Rain,Office,Stressed,3,Sunday,0,Low
923,2025-07-31,1557,1956.9,1.57,1171,9.8,88,Running,Fog,Home,Neutral,3,Thursday,0,High
78,2025-07-10,7299,3938.58,14.4,606,11.9,102,Yoga,Snow,Park,Neutral,3,Thursday,0,Low
307,2023-09-08,856,3045.19,14.49,306,11.0,161,Running,Rain,Other,Stressed,3,Friday,0,High
75,2024-10-14,6396,2010.77,0.75,354,11.9,69,Yoga,Rain,Home,Happy,3,Monday,0,Low
559,2023-07-15,18334,2478.54,18.7,1371,10.5,120,Running,Snow,Home,Happy,3,Saturday,0,High
571,2023-03-20,22773,3452.45,2.82,1256,9.5,72,Gym Workout,Snow,Park,Neutral,3,Monday,0,High
782,2024-07-28,11810,3113.92,13.62,221,10.0,164,,Fog,Park,Happy,3,Sunday,0,
290,2024-07-19,1772,2512.63,7.24,1018,11.3,151,Swimming,Snow,Park,Tired,3,Friday,0,Medium
458,2024-08-27,20715,2001.51,14.6,597,11.9,118,Yoga,Clear,Office,Neutral,3,Tuesday,0,Low
617,2025-01-05,11594,2106.34,13.78,1326,9.3,105,Swimming,Snow,Home,Tired,3,Sunday,0,Medium
240,2023-05-27,14521,2535.19,0.19,1285,10.2,127,Yoga,Fog,Park,Happy,3,Saturday,0,Low
142,2024-08-23,4834,3810.1,0.89,466,9.5,101,Swimming,Fog,Home,Happy,3,Friday,0,Medium
346,2024-12-13,27545,2306.12,19.64,950,9.2,109,Gym Workout,Clear,Office,Neutral,3,Friday,0,High
486,2024-08-09,1788,3934.2,14.68,176,11.8,145,Gym Workout,Fog,Other,Tired,3,Friday,0,High
822,2025-05-05,20642,3588.3,6.05,203,10.9,85,Swimming,Rain,Other,Stressed,3,Monday,0,Medium
689,2025-09-25,238,2929.55,18.14,280,9.6,61,,Snow,Gym,Neutral,3,Thursday,0,
23,2025-01-11,13166,3255.74,14.52,934,9.6,156,Walking,Snow,Other,Neutral,3,Saturday,0,Low
51,2024-07-21,17006,2364.4,3.97,981,9.4,135,Gym Workout,Fog,Park,Happy,3,Sunday,0,High
809,2024-07-07,28119,3727.08,11.66,362,9.7,124,Walking,Fog,Park,Tired,3,Sunday,0,Low
992,2024-09-09,22934,2444.01,10.25,1186,10.0,132,Running,Snow,Office,Happy,3,Monday,0,High
165,2024-04-28,25887,3057.32,4.66,595,9.5,160,Swimming,Fog,Park,Tired,3,Sunday,0,Medium
254,2024-09-06,25936,3365.83,5.45,681,10.4,109,Yoga,Clear,Other,Stressed,3,Friday,0,Low
15,2023-03-14,3163,2841.85,12.61,713,10.0,75,,Snow,Home,Happy,3,Tuesday,0,
208,2024-12-01,15256,3875.79,19.78,1027,9.3,80,Gym Workout,Fog,Office,Tired,3,Sunday,0,High
711,2023-12-29,16789,3099.1,5.1,1036,11.8,170,Swimming,Snow,Office,Tired,3,Friday,0,Medium
934,2024-10-27,15829,1598.17,15.15,1341,9.4,130,Gym Workout,Clear,Park,Neutral,3,Sunday,0,High
607,2024-09-15,9989,1765.16,18.74,566,11.8,113,Gym Workout,Clear,Other,Neutral,3,Sunday,0,High
202,2023-04-19,22956,3350.41,19.1,623,10.0,143,Running,Fog,Gym,Neutral,3,Wednesday,0,High
964,2024-10-04,29216,3540.62,18.48,1154,9.5,74,Walking,Rain,Home,Stressed,3,Friday,0,Low
397,2023-08-10,24032,3746.81,19.67,621,11.0,110,,Fog,Park,Tired,3,Thursday,0,
38,2023-11-24,674,1943.54,2.72,568,9.4,73,Swimming,Rain,Home,Happy,3,Friday,0,Medium
412,2023-10-25,22691,3659.76,13.48,486,10.6,103,Yoga,Fog,Gym,Tired,3,Wednesday,0,Low
899,2024-12-22,22841,3248.63,1.28,1019,9.5,66,Running,Rain,Park,Happy,3,Sunday,0,High
964,2023-10-17,13251,1653.85,16.13,687,9.4,140,Running,Rain,Other,Tired,3,Tuesday,0,High
